,nickname,text,score,like,dislike,time,watch_movie
150,그니(chel****),결국은 사랑도 현실과 타협하는구나..,10,18,12,2013-06-28 20:59:00,0
151,별인간(fork****),"함께할 수 없겠지만 영원히 잊지도 못하겠지, 너는 계속 그렇게 나아가 나는 조금만 울게. 츠네오가 울어줘서 고마웠다, 사랑만으로는 책임질 수 없었던 미래까지. 이해가 되서 더 슬프고 잊지 못할 내 영화.",10,19,13,2016-03-17 13:40:00,0
152,칸베에(hann****),"이 영화가 단순 연애라고 생각할수있지만 사실은 장애우분들의 일본내에서의 인권을 말하고있는 영화죠, 일본 특유의 피해 안줄려는 문화가 장애우분들을 집안에 붙잡아두는 경우가 2005년 전에는 비일비재했죠",8,21,15,2015-05-09 11:38:00,0
153,띵동(ekdl****),스포일러가 포함된 감상평입니다. 감상평 보기,10,5,0,2020-01-16 02:55:00,0
154,홍시(aile****),"헤어지고 친구로 남을수없는 사랑. 장애인임에도 불구하고 당당함과 학교를 가지않았음에도 아는게많은 조제는 정말 매력적인 캐릭터다. 남주의 지치는순간들을 너무 빠르게전개한부분이 약간아쉽지만 캐릭터, 연출, 엔딩, 제목까...",9,5,0,2019-10-12 08:21:00,0
155,꽁님(mart****),울지마 최고의 사랑을 했어..,9,5,0,2019-09-05 07:01:00,0
156,파스(woge****),아무생각 없이 보고 아무생각없이 살다가 문득 생각나는 영화..,9,6,1,2016-04-23 14:56:00,관람객
157,지보로보로보로봉(nkfj****),결국에 조제가 의자에서 내려오는 방법은 바뀌지 않았다.,9,7,2,2017-08-24 13:19:00,0
158,김랄라(na_t****),두 번 보는 데에 큰 용기가 필요한 영화. 이 영화가 주는 어떠한 그 상실감을 내가 또 다시 감당할 수 있을까?,10,7,2,2017-07-05 00:17:00,0
159,aksw****,사람들이 3번4번봐도 명작이래서 그냥생각없이 보았는데 밤에 보고 잠을 못이루었다 아침에되서도 머리를 맴도는영화 정말 명작,10,7,2,2017-04-06 08:19:00,0
160,Ifif(sper****),보고싶다고 보던 너 보고싶은 너는 이제 없네,10,7,2,2017-01-13 05:43:00,0
161,hbr1****,0점은 어떻게 주는거죠!????!???,1,9,4,2019-06-07 01:11:00,0
162,arta****,볼때마다 사랑을 배우게되는 영화,10,12,7,2016-03-18 03:00:00,관람객
163,김효경(nang****),꼭 보길. 가능하면 진한 연애라는걸 한번쯤 해본후에.가능하면 20대의 청춘이 가기전에. 꼭 보길,10,16,11,2016-03-29 09:39:00,0
164,불곰(jh41****),변화는게사랑이다. 하지만그리움은남는다. 사랑과그리움사이...,10,17,12,2013-08-10 20:59:00,0
165,dlwl****,감동은 느낄수 없었다.. 단지.. 느낀거 15세에 왜 여자가슴이?,1,4,0,2006-12-03 05:58:00,0
166,종실(jong****),몇번을 봤지만 매번볼때마다 새로운 감정을 느끼게 해주는 영화,9,5,1,2016-07-07 18:28:00,관람객
167,예림(acyl****),명작입니다 어제 봤는데 전혀 지루함이 없었고 여운이 짙은 영화입니다,10,6,2,2018-01-25 10:47:00,0
168,글라라(pshe****),보고 싶은 영화 재개봉 해서 행복합니다,9,6,2,2016-03-22 22:39:00,관람객
169,제니퍼(jh48****),"영화관에서 보길 잘했네요, 좋아요",10,6,2,2016-03-21 22:21:00,관람객
170,몽이(diem****),조제처럼 어둡고 혼자만 지내기좋아하던때가 있었다 . 영화속 조제 대사들이 어찌 그리 가슴에 박히던지.. 사랑에있어 씁쓸할만큼 사랑하고 이별하게되는 과정에 너무 와닿았었던 영화,10,6,2,2015-12-05 21:33:00,0
171,pok(babo****),장애인에 대한 편견을 가지지 않는다고 생각했는데 이영화를 보니 아직도 전 모자른것 같네요.. 제 자신에게 부끄러운걸 가르쳐주는 따뜻한 영화였습니다.,10,6,2,2014-12-21 04:18:00,0
172,그루(madi****),평점에 별 개소리들을 한 껏 짜아내고들 있다.덜자란 사내놈이 설익은 욕정으로 차라리 모르니만 못한 아픔을 깨워 놓고 달아난 잔인한 변태 짓이 전부다.주접 베스트 평들이 역겹네.,6,7,3,2019-12-19 23:36:00,0
173,이상운(plas****),나름 재밌게 봤는데 뒤가 찜찜,7,7,3,2016-03-20 23:15:00,관람객
174,ookr****,이영화보면 최소3일 먹먹한 후유증옵니다..진짜미친듯이울었네,10,10,6,2016-01-21 12:17:00,0
175,wlgn****,내가 본 일본 영화중 최고,10,11,7,2015-12-20 18:10:00,0
176,보노보노(rmdr****),지금만나러갑니다와 더불어 내인생 일본영화 투톱이됨,10,11,7,2014-08-15 09:11:00,0
177,변신보노(hms5****),장애인이 아닌 일반사람과 하는 사랑도 이와 비슷하다는 걸 느꼈습니다. 1년이란 시간은 뜨거운 열정을 없애버리기엔 충분합니다. 우리는 변하지 않을 거라 생각했지만 변해버렸네요.,10,13,9,2016-08-23 02:29:00,0
178,놀(nori****),음... 남주가 좀 미화된게 마음에 들지 않는다...동시에 여러 여자 만나고 일본특유의 여자를 사물로 대하는듯한 그런 분위기가 깔려있는게  좀 불편하고... 방탕하게 놀아난 남자를 그냥 순수하게 사랑한걸로 비춰진게 ...,1,14,10,2019-04-24 13:02:00,0
179,욱소(rode****),마지막 장면에서 여느때와 같이 의자에서 쿵! 하고 떨어지는 조제의 뒷모습이 이토록 기억에 남는 까닭은 뭘까.,9,15,11,2016-03-12 23:26:00,0
180,벚꽃샐러드(getl****),끝까지 사랑해주지 못해 미안해,9,16,12,2015-06-25 18:53:00,0
181,enjo****,현실을 여실히 드러낸 영화. 그래서 더 씁쓸한 영화 ;;;;;,7,16,12,2013-02-27 23:01:00,0
182,요닝(purp****),7년 후에 봐도 여전히 마음이 먹먹한 영화,10,19,15,2014-07-05 15:11:00,0
183,크리스틴(appl****),"감독의 여성관이 의심스럽다. 성적 코드들이 하나같이 맥락없고 불쾌했으며 소모적이었다. 남주는 관계를 제대로 열고 맺는 법도 모른채 몸만 달뜬 것처럼 보인다. 마음에 훅 들어오는 독특한 연출, 명대사들을 몇몇 지점에서...",1,29,25,2018-04-13 03:08:00,0
184,뷰티(beyo****),영화도 안보고 일부러 까러 오는 사람들 정성이 대단하네요 ㅉㅉ,10,3,0,2020-11-06 12:58:00,0
185,커튼2(ppui****),"앞으로 난 또 다른 사람을 만나고 사랑을 하고 이별을 하겠지. 또 다른 사랑을 겪은 후에 몇번이고 다시 찾을 인생 영화. 그때까지, 잘 지내 조제.",10,3,0,2020-03-03 03:14:00,0
186,에스더(72es****),끝이 있는 사랑도 의미있다고 대담하게 말하는 영화,8,3,0,2020-02-27 10:00:00,0
187,안녕하세요오옹(siwo****),친구로 돌아갈수 없음은 진심을 다해 사랑했고 마음도 여전하지만 그렇게 할 수 없기 때문이다,10,3,0,2020-02-12 00:46:00,0
188,빈(kong****),완벽한 결말. 엔딩 타이틀이 나올때 전율을 느꼈다.,8,3,0,2019-01-06 00:19:00,0
189,naraglan(skfo****),"조제의 마음, 가져본 적 있나요...?",9,3,0,2016-03-19 21:51:00,관람객
190,soeu****,잔잔하고 여운이 많이 남아요. 전 2004년에 4번이나 봤는데 오늘 또 봤어욤. 또봐도 새롭네요~~  중간중간 재미난 장면도 많고~~  깅추,10,3,0,2016-03-19 20:20:00,관람객
191,아기곰푸우(bear****),그녀가 이별을 견디지 못하고 불행할꺼란 생각에 남주를 욕하거나 이 영화는 헤피엔딩이어야만 했다는 생각 그 자체가 장애에 대한 편견이고 동정이었음을 깨닫게 해준다. 그리고 그런 편견없이 한 여자를 사랑했던 남주의 모습...,10,4,1,2019-05-23 20:00:00,0
192,8월의해안선(tjda****),일본 영화를 제법 본 거 같은데..시간이 지나니 기억에 남는게 이 영화와 러브레터네..,10,4,1,2018-06-14 00:22:00,0
193,페쓰(mill****),이때의 일본영화가 좋다,9,4,1,2016-04-26 23:00:00,관람객
194,hami****,좋았어요. 보면서 마음이 조금 아팠어요,9,4,1,2016-04-09 23:37:00,관람객
195,히릿히릿(dark****),무서워서 떠나는 사람들을 위한 작은 공감의 영화,10,4,1,2016-04-09 15:38:00,관람객
196,개똥이(adue****),나는 혼자 깊은바다 밑에서 데굴데굴 굴러다니게되겠지. 그래도 그것도 나쁘지않아.,10,4,1,2016-04-06 14:58:00,관람객
197,재련(soda****),몇년이 지났어도디테일함은 여전하다.또 코끝이 찡해지는 영화,8,4,1,2016-03-28 01:31:00,관람객
198,정희진(kuo0****),해피엔딩이 아닌 새드엔딩이 감사할따름.,10,4,1,2016-02-23 22:21:00,0
199,lsy8****,그녀가 생각난다.,10,4,1,2013-04-08 11:54:00,0
200,잠이항상부족해여(dltp****),왜 나도 둘이 알콩달콩 잘 살아갈구라고 지레 짐작해버린걸까?이거야말로 내가 쓴 색안경 아닌가?새벽에 이 영화를 보고 가슴이 먹먹해졌다. 남자가 우는 장면이 아직도 기억에 남는다.,9,5,2,2018-03-25 00:40:00,0
201,e291****,동정이아닌 사랑이었음를 깨닫게되는 놀라운순간 예쁘지만아픈 성장드라마,10,5,2,2017-06-26 00:00:00,0
202,zittenwoo(hear****),명불허전 ㅋㅋ!!!!,10,5,2,2016-07-31 13:43:00,관람객
203,Spetsnaz(ikei****),너무나 감동적이다. 대사 하나하나,10,5,2,2016-06-10 13:50:00,0
204,토마(tm24****),내 인생 최고의 로맨스영화,10,5,2,2016-04-15 04:41:00,0
205,anyt****,남자는  조제의 그 모습그대로를 사랑했다. 어떻게보면 특별해보일수있지만 또 다르게본다면 일반적인 사랑중에 하나다. 길을 걷다 주저앉아서 하염없이 울음이 터져버린 남자를 보며 내 과거를 돌이켜본다.,10,5,2,2016-04-08 00:16:00,0
206,동망(kdm3****),마지막 장면은 항상 마음이 저려온다..,10,5,2,2016-03-17 11:06:00,0
207,돈데크만(abal****),보고난후 엔딩크레딧이 다지니갈때까지 멍하게 있었다.. 정말 긴~연운이 남는영화,9,5,2,2016-03-07 22:04:00,0
208,호피무늬나비(yhj1****),나는 혼자 깊은바다 밑에서 데굴데굴 굴러다니게 되겠지. 그래도 그것도 나쁘지 않아,10,5,2,2016-01-22 21:48:00,0
209,멋진남자(lame****),마지막 부분이 자꾸 떠오른다.,10,5,2,2015-12-20 21:07:00,0
210,쿄(dlad****),조제를 사랑하지만 떠나야했던 남자를 이해한다. 진심을 보았고 깊고 깊은 해저에 살던 조제는 남자로 인해 세상으로 나올수있었다 세상이 손가락질하고 모두가 등을 돌려도 둘은 행복했고 진심으로 사랑했다. 두렵지 않았다무서...,9,5,2,2015-11-10 02:47:00,0
211,cnct****,"아무런 조건, 시선도  따지지 않는 진정한 사랑이란 무엇일까...",9,5,2,2013-12-26 12:03:00,0
212,바람의언덕(sipj****),"아름답지만 너무나 현실적인, 그래서 더욱 먹먹한 그들의 사랑 이야기.",9,5,2,2013-12-25 21:57:00,0
213,wook(yyw0****),아직도 가슴이 먹먹하다..,10,5,2,2013-06-30 15:55:00,0
214,muri****,"나의라임 오랜지 나무 이후, 첨으로 영화나 소설보며 울어봤다.",10,5,2,2004-10-08 16:53:00,0
215,UNHAPPY(hh67****),한번으로는 담아내기 어렵다,8,6,3,2018-12-31 11:19:00,0
216,ferr****,"이별의 이유는 여러가지였지만....아니, 사실은 하나다. 내가 도망친 것이다.",10,6,3,2018-09-04 20:47:00,0
217,delinelee(dada****),이거 왜 청불이 아니지..? 아름다워라.,9,6,3,2018-03-31 14:38:00,0
218,영업맨(khsu****),배고플때 맛잇는 한끼에 식사는 내인생을 바꿀수있다,10,6,3,2018-01-24 22:14:00,0
219,open****,다보고나서 곱씹으면 아련해짐..,7,6,3,2017-03-28 13:05:00,0
220,행복하냐옹(rubl****),재개봉이라니! 다시 보고 싶은 내 인생 사랑영화 끙,10,6,3,2016-02-04 12:40:00,0
221,종이꾼(luis****),영화 참 어렵다 하고 이해하기 힘든채로 영화를 보는중 끝에 다다랐을 때 츠네오가 오열하는 장면이 있다. 그 순간 나는 정말 아무것도 모른채로 그냥 울어버렸다... 영화를 보며 눈물을 흘린적은 많지만.. 정말 당황스러...,10,6,3,2015-11-17 20:09:00,0
222,syoc****,인스턴트 식품일 거라 생각해 가볍게 삼킨 쓰디쓴 약,8,6,3,2015-05-31 12:06:00,0
223,뿌룻(gyg3****),내가 사랑을 하고 이별을 경험하고 난 후에 다시 이 영화를 본다면...,8,6,3,2014-01-21 17:45:00,0
224,알파치노(cabi****),가슴먹먹하네... 내 생애 세손가락안에 드는 영화.,10,6,3,2013-05-20 02:36:00,0
225,꽁쓰빳(gust****),"평범한 사람들의 만남과 헤어짐이지, 다를 이유가 있나요.",10,7,4,2019-02-16 23:59:00,0
226,최희원(yeol****),편견 없이 사랑했지만 편견을 이기지 못해 헤어진 사랑.,9,7,4,2018-03-16 01:07:00,0
227,앨리스(happ****),별점 10도 모자름사랑을 알수록 이 영화를 보면눈물이 나고 여운이 남는 영화남자도 여자도 이해가 간다,10,7,4,2017-03-31 13:32:00,0
228,검은하늘(rnrc****),나를 두고 떠난 그녀가 생각나네 현실적이었다 너와 바다를 다녀와서 너가 그만 하자는 말에 알겠다 라고 끝맺었지 그 알겠다 라는 말에는 너라 미친듯이 보고싶을 거라는 말과 너가 정말 밉다 라는 말이 같이있었다 난 그 ...,8,7,4,2017-01-15 04:19:00,0
229,우리지호구(d_dn****),인생영화 여러번봤지만 또봄,10,7,4,2016-09-06 20:38:00,관람객
230,jw08****,마지막 엔딩이 현실적이여서 더더욱 가슴 아픈 최고의 멜로영화,10,7,4,2016-03-21 18:29:00,관람객
231,UFG(naga****),독고다이20년차.이젠 외로움이 뭔지도 모르겠고 누가 옆에 있으면 신경쓰여.,8,7,4,2016-03-13 10:33:00,0
232,피노키오(king****),누군가 나에게 이 영화는 무슨 내용이냐고 묻는다면 그냥 남녀의 평범한 사랑이야기라고 말할 것 같다.,10,7,4,2016-03-05 19:39:00,0
233,인치(brow****),겁이 나는가?이런 사랑을 한다는것이..,9,7,4,2015-08-24 21:14:00,0
234,깍두기(eksq****),그대로의 여운이 너무 좋았다.,10,7,4,2015-06-08 01:01:00,0
235,울투라맨1호(fes8****),10번봤다 공감이안되서 이해를못했다 다시 5년만에 봤다 이제알았다 공감이안되면서도 계속본이유는 공감하기싫어서다 난 이 영화에 판타지를보고싶었던 사람이었다 하지만 아무리 봐도 영화는 달라지지않아,10,8,5,2018-02-11 03:16:00,0
236,angk****,"10년 동안 인생 영화 였던 이유를 재개봉을 통해 다시 보고 알았다. 조제가 나와 너무 닮았다. 조제가 하는 사랑이, 조제가  겪은 이별과 그 후의 일상도 그냥 나와 같다",8,8,5,2016-05-15 01:57:00,관람객
237,lrya****,"""이런, 눈물이 나올 것 같아.""",10,8,5,2016-01-25 00:17:00,0
238,qlxj****,너무 현실적인영화 ㅠ 여행이 마지막여행이 아니길바랫는데ㅠ,9,8,5,2013-04-09 11:54:00,0
239,seal****,일본커플이야기....근데이게왜 15세지???영활보면안다~,1,8,5,2010-10-29 00:44:00,0
240,유화(chy9****),평점에 결말은 왜 쓰고 ㅈ ㅣ 랄 진짜 밟아 죽이고싶네,10,9,6,2018-06-06 23:49:00,0
241,9989****,조제가 장애인이라는 이유로 무심코 둘은 영원히 사랑할거라 생각한 내가 부끄러웠다 평범한 연인의 지극히 평범한 사랑과 담백한 이별을 담아냈다 또 다시 바다밑에 가라앉을 조제가 더이상 외롭지 않았으면 좋겠다,9,9,6,2018-03-25 22:44:00,0
242,시리잇고(pure****),사랑의 뒷면을 알고 있다면 영화의 마지막에서 주인공들을 이해할 수 있을 것.,9,9,6,2016-04-15 12:58:00,0
243,rl4y****,제목만 봐도 가슴이 일렁인다. 12년 전에 마주한 조제와 지금 마주한 조제의 감동은 확실한 차이가 있다. 단순한 사랑영화로 한정 짓기엔 너무 큰 의미가 있는 영화. 새로운 가치를 깨닫는다.,10,9,6,2016-03-18 11:26:00,0
244,husky(infi****),너무 현실적이라서 아픈 영화,9,9,6,2015-10-27 22:31:00,0
245,Socker(blue****),헤어져도 친구로 남는 여자도 있지만 조제는 아니다. 조제를 만날 일은 다시는 없을 것이다.,10,10,7,2018-01-29 15:13:00,0
246,메모리즈(pant****),"평점 왜케 높냐, 다 보고 나서 남는게 없는 영화다 .. 뭔 영화야 ㅡㅡ 평점에 낚였다.",1,10,7,2014-08-14 13:51:00,0
247,스쿨피자냠냠(somy****),속았어요...ㅎㅎㅎ노잼..ㅠ,1,11,8,2018-01-02 22:38:00,0
248,ghsd****,이게어떻게15세라는거야,1,11,8,2010-02-28 21:32:00,0
249,neon****,"해피엔딩 영화인데 많은분들이 슬픈영화로 오해하는듯 합니다.조제에겐 이루어질수 없는 사랑이지만 장애인이라는 현실 장벽을 넘어 맛진 남자와의 연애와 사랑을 잠시나마 느낄수 있었고, 츠네오에겐 원나잇스탠드가 아닌 진정한 ...",6,12,9,2018-06-24 14:41:00,0
250,앙탈쟁이(card****),"특별한 사랑이야기라 생각하고 봤으나, 현실적인 사랑이야기였다...",10,13,10,2015-06-09 00:11:00,0
251,kyh2****,잔잔한 여운....조미료 없는 반찬같은 느낌....,10,13,10,2014-06-06 03:35:00,0
252,rose(sset****),다시 몇번이고도 보고 싶은 영화,10,13,10,2014-02-21 11:54:00,0
253,id70****,심상치 않은 등장부터 마지막 이별까지 잔잔하다 하지만 남겨진여운은 잔잔하기만 하지않다,10,13,10,2013-12-24 17:55:00,0
254,없음(blac****),내 생애 최고의 영화다.,10,13,10,2013-05-04 00:42:00,0
255,율이맘(qkqn****),"츠네오는 남눈치를 보지 않으며 개방적이며 밝고 에너지 넘치는 청년이기 때문에 조제를 만날 수 있었고 조제가 변화하며, 한층 더 성장 할 수 있었지만 이별후에는 당연히 일반인보다 훨씬 더 고통스러울 수 밖에 없기 때문...",9,14,11,2016-03-06 00:21:00,0
256,신정(stil****),수년전에 보고 요즘 더 생각나서 다시 찾아본 영화. 그당시 츠네오가 마지막에 흐느끼는 모습이 뇌리에 박혔지만 이해는 별로 되지 않았었는데 이제야 이해가 조금은 간다.,10,15,12,2014-02-21 10:34:00,0
257,yesa****,? 15세?? 그리고 쿨한 척이 싫다..,1,15,12,2010-11-07 15:15:00,0
258,바티스투타(zzam****),이제서야 보네요 전 해피엔딩으로 봤습니다 영화 도입부 독백  들어보시면 다시 재회하는걸로도 해석이 됩니다,9,16,13,2015-10-02 04:07:00,0
259,chld****,뭐야....남주 케릭터 왜이럼? 그냥 처음부터 끝까지 못된놈이라는 생각밖에 안드는데..,1,28,25,2017-07-10 16:33:00,0
260,nell****,사랑과 이별에 대한 훌륭한 고찰,10,2,0,2020-04-17 17:27:00,0
261,coun****,그들은 함께 호랑이는 봤지만 물고기는 보지못했다...,10,2,0,2020-04-12 12:36:00,0
262,은서(whdm****),이 여자 저 여자랑 자고다니며 가벼운 사랑을 하던 츠네오는 조제가 장애인이어서 진실된 사랑을 할 수 있었던 걸까? 그건 분명한 '사랑'이었을까,6,2,0,2020-03-16 03:40:00,0
263,조현진(jhj6****),두 주인공을 이해할 수 없었다.,5,2,0,2020-03-07 20:22:00,0
264,구찌(kair****),순간순간에 최선을 다하면 슬픔은 있을지언정 절망은 없다. 영특한 조제는 이미 알고 있었다. 슬플테지만 절망하지 않을거라는 걸. 그래서 그와 함께하는 내내 최선을 다 할 수 있었고 담백하게 이별을 얘기할 수 있었다. ...,10,2,0,2020-02-20 02:54:00,0
265,kotr****,스포일러가 포함된 감상평입니다. 감상평 보기,10,2,0,2020-02-10 04:02:00,0
266,라돌체비타(khle****),나이를 먹을수록 영화 속 인물과 이야기에 대한 감정과 여운이 달라진다.,10,2,0,2020-02-10 01:21:00,0
267,박경한(runh****),누군가를 버릴때 우리는 합리화할 이유를 찾지..조제..잘지내?,10,2,0,2019-12-22 11:29:00,0
268,jss(jyd2****),조제에겐 남들과는 다른 현실이 있었고 그것을 감싸주기 위해서는 특별한 사랑이 필요했다. 하지만 츠네오는 영화 속 사람이 아닌 우리와 다를 바 없는 평범한 인간이었다. 츠네오가 조제를 사랑했음은 부정하지 않는다. 다만...,8,2,0,2019-07-02 15:45:00,0
269,온(luv_****),조제 안아주고 싶다 먹먹해,9,2,0,2019-05-25 21:21:00,0
270,houk****,"만남, 사랑, 이별 그리고..  삶의 무게..",10,2,0,2019-04-04 21:03:00,0
271,피그손(pigs****),서로 깊이 이해하고 사랑하지만 현실의 벽에 힘들어하는 츠네오를 쿨하게 보내주고 자신이 쌓았단 벽을 깨고 나와 열심히 살아가는 조제와 여전히 깊이 사랑하지만 현실에 벽앞에 도망칠수 밖에 없는 츠네오가 여친앞에 오열하는...,10,2,0,2019-04-04 12:53:00,0
272,윤이(toym****),츠네오 조제 모두 행복하기를...,10,2,0,2018-09-15 01:54:00,0
